"","pid","X","Trial","TrialDuration","Block","Device","cost1","qual1","cost2","qual2","Choice","type","experiment","Cost_FT_time","Qual_FT_time","Other_FT_time","Cost_FT_count","Qual_FT_count","Other_FT_count","Tot_time","Tot_counts"
"74",7,74,2,8.7817,3,"Smartphone",5,5,13,7,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"75",7,75,3,10.1806,3,"Smartphone",5,5,15,9,"Option1_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"76",7,76,4,6.5997,3,"Smartphone",9,5,15,9,"Option1_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"77",7,77,5,5.5665,3,"Smartphone",5,1,15,3,"Option1_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"78",7,78,6,10.5484,3,"Smartphone",9,9,5,7,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"79",7,79,7,8.7835,3,"Smartphone",15,7,7,1,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"80",7,80,8,15.9034,3,"Smartphone",11,7,7,1,"Option1_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"81",7,81,9,11.7182,3,"Smartphone",9,7,5,3,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"82",7,82,10,13.9159,3,"Smartphone",13,7,9,5,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"83",7,83,11,7.1836,3,"Smartphone",9,3,15,9,"Option1_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"84",7,84,12,6.9832,3,"Smartphone",11,1,13,3,"Option2_label","WG","mobile",55879.2000033,52157.4000001,237506.40000226,525,489,2242,345543.00000566,3256
"85",8,85,1,7.194,4,"Smartphone",11,5,13,9,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"86",8,86,2,5.2704,4,"Smartphone",5,1,13,7,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"87",8,87,3,5.1656,4,"Smartphone",13,1,15,3,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"88",8,88,4,3.9695,4,"Smartphone",7,9,5,5,"Option1_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"89",8,89,5,3.3664,4,"Smartphone",9,1,15,9,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"90",8,90,6,3.6133,4,"Smartphone",13,1,15,9,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"91",8,91,7,5.9314,4,"Smartphone",11,9,5,1,"Option1_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"92",8,92,8,6.1523,4,"Smartphone",5,1,15,5,"Option1_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"93",8,93,9,9.5511,4,"Smartphone",11,9,7,7,"Option1_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"94",8,94,10,4.0816,4,"Smartphone",7,5,9,9,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"95",8,95,11,5.6331,4,"Smartphone",15,3,5,1,"Option2_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"96",8,96,12,4.9818,4,"Smartphone",13,5,5,1,"Option1_label","WG","mobile",23054.40000178,28371.59999379,150703.79999805,216,267,1385,202129.79999362,1868
"97",9,97,1,7.6914,1,"Smartphone",7,7,15,9,"Option1_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"98",9,98,2,4.3826,1,"Smartphone",9,1,11,5,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"99",9,99,3,6.8695,1,"Smartphone",5,1,7,3,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"100",9,100,4,4.4164,1,"Smartphone",9,5,5,3,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"101",9,101,5,3.5007,1,"Smartphone",5,3,13,9,"Option1_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"102",9,102,6,4.1972,1,"Smartphone",9,3,11,5,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"103",9,103,7,3.4286,1,"Smartphone",7,3,11,9,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"104",9,104,8,3.4832,1,"Smartphone",13,9,11,1,"Option1_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"105",9,105,9,5.2831,1,"Smartphone",7,1,15,5,"Option1_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"106",9,106,10,5.032,1,"Smartphone",15,7,9,5,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"107",9,107,11,4.0001,1,"Smartphone",15,9,5,5,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"108",9,108,12,3.0186,1,"Smartphone",11,1,13,9,"Option2_label","WG","mobile",25800.00000064,37186.19999868,109926.00000098,239,346,1004,172912.2000003,1589
"109",10,109,1,4.991,1,"Smartphone",7,7,15,9,"Option1_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"110",10,110,2,3.4996,1,"Smartphone",9,1,11,5,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"111",10,111,3,4.9421,1,"Smartphone",5,1,7,3,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"112",10,112,4,4.5136,1,"Smartphone",9,5,5,3,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"113",10,113,5,4.0804,1,"Smartphone",5,3,13,9,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"114",10,114,6,3.8164,1,"Smartphone",9,3,11,5,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"115",10,115,7,4.05,1,"Smartphone",7,3,11,9,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"116",10,116,8,3.9005,1,"Smartphone",13,9,11,1,"Option1_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"117",10,117,9,3.4335,1,"Smartphone",7,1,15,5,"Option1_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"118",10,118,10,8.6497,1,"Smartphone",15,7,9,5,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"119",10,119,11,4.1708,1,"Smartphone",15,9,5,5,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"120",10,120,12,2.8497,1,"Smartphone",11,1,13,9,"Option2_label","WG","mobile",55506.00000243,39430.19999898,71930.39999876,505,349,656,166866.60000017,1510
"121",11,121,1,4.7148,1,"Smartphone",7,7,15,9,"Option1_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"122",11,122,2,5.4836,1,"Smartphone",9,1,11,5,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"123",11,123,3,5.1353,1,"Smartphone",5,1,7,3,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"124",11,124,4,8.9943,1,"Smartphone",9,5,5,3,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"125",11,125,5,10.032,1,"Smartphone",5,3,13,9,"Option1_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"126",11,126,6,6.4497,1,"Smartphone",9,3,11,5,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"127",11,127,7,11.2165,1,"Smartphone",7,3,11,9,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"128",11,128,8,8.1363,1,"Smartphone",13,9,11,1,"Option1_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"129",11,129,9,10.9671,1,"Smartphone",7,1,15,5,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"130",11,130,10,4.812,1,"Smartphone",15,7,9,5,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"131",11,131,11,5.0154,1,"Smartphone",15,9,5,5,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"132",11,132,12,4.9795,1,"Smartphone",11,1,13,9,"Option2_label","WG","mobile",35804.40000099,34349.39999802,215242.80000265,302,288,1818,285396.60000166,2408
"133",12,133,1,5.0853,1,"Smartphone",7,7,15,9,"Option1_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"134",12,134,2,2.8597,1,"Smartphone",9,1,11,5,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"135",12,135,3,3.3436,1,"Smartphone",5,1,7,3,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"136",12,136,4,2.9879,1,"Smartphone",9,5,5,3,"Option1_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"137",12,137,5,4.7019,1,"Smartphone",5,3,13,9,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"138",12,138,6,3.3031,1,"Smartphone",9,3,11,5,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"139",12,139,7,4.5809,1,"Smartphone",7,3,11,9,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"140",12,140,8,2.6503,1,"Smartphone",13,9,11,1,"Option1_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"141",12,141,9,3.6252,1,"Smartphone",7,1,15,5,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"142",12,142,10,4.466,1,"Smartphone",15,7,9,5,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"143",12,143,11,2.909,1,"Smartphone",15,9,5,5,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"144",12,144,12,2.3782,1,"Smartphone",11,1,13,9,"Option2_label","WG","mobile",10757.40000005,20060.40000233,100837.20001655,46,73,397,131655.00001893,516
"145",13,145,1,3.2289,4,"Smartphone",11,5,13,9,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"146",13,146,2,6.9,4,"Smartphone",5,1,13,7,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"147",13,147,3,4.7641,4,"Smartphone",13,1,15,3,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"148",13,148,4,3.5626,4,"Smartphone",7,9,5,5,"Option1_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"149",13,149,5,3.216,4,"Smartphone",9,1,15,9,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"150",13,150,6,2.831,4,"Smartphone",13,1,15,9,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"151",13,151,7,3.4482,4,"Smartphone",11,9,5,1,"Option1_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"152",13,152,8,5.3487,4,"Smartphone",5,1,15,5,"Option1_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"153",13,153,9,5.1167,4,"Smartphone",11,9,7,7,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"154",13,154,10,4.9496,4,"Smartphone",7,5,9,9,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"155",13,155,11,3.0963,4,"Smartphone",15,3,5,1,"Option2_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"156",13,156,12,5.1698,4,"Smartphone",13,5,5,1,"Option1_label","WG","mobile",37345.2,40044.6,82156.8,353,378,780,159546.6,1511
"157",14,157,1,8.589,2,"Smartphone",7,1,11,9,"Option2_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"158",14,158,2,4.365,2,"Smartphone",13,7,11,1,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"159",14,159,3,2.7498,2,"Smartphone",15,9,7,3,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"160",14,160,4,2.6663,2,"Smartphone",15,9,9,7,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"161",14,161,5,2.8164,2,"Smartphone",7,3,11,7,"Option2_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"162",14,162,6,3.5486,2,"Smartphone",11,3,11,3,"Option2_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"163",14,163,7,3.0165,2,"Smartphone",7,3,9,7,"Option2_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"164",14,164,8,2.4665,2,"Smartphone",13,5,7,1,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"165",14,165,9,4.2997,2,"Smartphone",15,5,7,1,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"166",14,166,10,2.9184,2,"Smartphone",5,3,13,5,"Option2_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"167",14,167,11,2.4327,2,"Smartphone",13,9,9,7,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"168",14,168,12,2.8172,2,"Smartphone",15,9,13,1,"Option1_label","WG","mobile",22637.4,18769.2,90549.6,217,178,853,131956.2,1248
"169",15,169,1,4.5122,3,"Smartphone",11,9,9,1,"Option1_label","WG","mobile",41248.8,28123.8,71474.4,392,263,692,140847,1347
"170",15,170,2,3.6039,3,"Smartphone",5,5,13,7,"Option1_label","WG","mobile",41248.8,28123.8,71474.4,392,263,692,140847,1347
