"","pid","X","Trial","TrialDuration","Block","Device","RH_cost","RH_travel_time","RH_Comfort","metro_cost","metro_travel_time","metro_Comfort","Bus_cost","Bus_travel_time","Bus_Comfort","Choice","type","experiment","Comfort_FT_time","Cost_FT_time","Travel_FT_time","Other_FT_time","Comfort_FT_count","Cost_FT_count","Travel_FT_count","Other_FT_count","Tot_time","Tot_counts"
"31",3,31,7,3.9153,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"32",3,32,8,5.1496,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"33",3,33,9,3.9829,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"34",3,34,10,4.3151,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"35",3,35,11,4.3331,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"36",3,36,12,5.6024,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WG","mobile",18250.79998747,36640.19999775,31053.59998132,109291.80001243,171,346,290,1009,195236.39997897,1816
"37",4,37,1,6.6315,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"38",4,38,2,5.9333,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"39",4,39,3,11.1352,3,"Smartphone",15,30,8,3,50,4,3,80,5,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"40",4,40,4,4.3803,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"41",4,41,5,7.5834,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"42",4,42,6,6.2168,3,"Smartphone",15,20,7,2,60,5,2,70,3,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"43",4,43,7,4.9495,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"44",4,44,8,6.1635,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"45",4,45,9,6.6651,3,"Smartphone",15,40,9,2,70,6,2,60,4,"Bus_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"46",4,46,10,6.1338,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"47",4,47,11,3.8509,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"48",4,48,12,4.8958,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label","WG","mobile",43521.00002101,44626.80005871,44476.20001973,101125.79999206,403,407,394,941,233749.80009151,2145
"49",5,49,1,6.0273,2,"Smartphone",15,20,8,3,70,4,3,60,4,"RH_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"50",5,50,2,4.0342,2,"Smartphone",20,20,7,3,70,6,3,60,3,"RH_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"51",5,51,3,3.7834,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"52",5,52,4,4.6704,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"53",5,53,5,5.0324,2,"Smartphone",25,20,9,2,60,4,2,70,4,"RH_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"54",5,54,6,5.3361,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"55",5,55,7,3.529,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"56",5,56,8,6.5998,2,"Smartphone",15,30,7,3,60,4,3,80,5,"RH_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"57",5,57,9,4.3165,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"58",5,58,10,4.1617,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"59",5,59,11,3.302,2,"Smartphone",25,20,7,2,70,5,2,80,5,"RH_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"60",5,60,12,3.8998,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Metro_label","WG","mobile",24348.59998621,29417.9999697,23652.6000025,91972.20004009,231,269,220,866,169391.3999985,1586
"61",6,61,1,15.1437,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"62",6,62,2,10.5835,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"63",6,63,3,12.5846,3,"Smartphone",15,30,8,3,50,4,3,80,5,"RH_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"64",6,64,4,8.2876,3,"Smartphone",15,30,8,1,60,5,1,70,4,"RH_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"65",6,65,5,8.4453,3,"Smartphone",25,20,7,3,50,5,3,60,5,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"66",6,66,6,8.4498,3,"Smartphone",15,20,7,2,60,5,2,70,3,"RH_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"67",6,67,7,11.0685,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"68",6,68,8,8.969,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"69",6,69,9,4.9159,3,"Smartphone",15,40,9,2,70,6,2,60,4,"RH_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"70",6,70,10,6.1354,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"71",6,71,11,6.5483,3,"Smartphone",25,20,8,2,50,6,2,70,5,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"72",6,72,12,4.683,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label","WG","mobile",51612.59999495,55917.00005279,56806.19997496,167825.40001826,461,505,512,1540,332161.20004096,3018
"73",7,73,1,7.0078,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"74",7,74,2,4.3548,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"75",7,75,3,2.3811,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"76",7,76,4,3.483,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"77",7,77,5,2.1662,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"78",7,78,6,2.4016,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"79",7,79,7,2.0324,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Bus_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"80",7,80,8,1.7825,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"81",7,81,9,2.8831,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"82",7,82,10,5.0868,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"83",7,83,11,2.398,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"84",7,84,12,1.7206,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WG","mobile",13362.59998833,12003.60000816,11472.60000266,82271.99997316,123,110,107,734,119110.79997231,1074
"85",8,85,1,6.9752,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"86",8,86,2,6.1669,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"87",8,87,3,4.6829,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"88",8,88,4,6.2502,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"89",8,89,5,4.8812,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"90",8,90,6,6.1277,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"91",8,91,7,4.712,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"92",8,92,8,10.6647,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"93",8,93,9,4.9971,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"94",8,94,10,5.612,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"95",8,95,11,5.4496,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"96",8,96,12,4.6367,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WG","mobile",28501.80001548,24138.59999166,27484.20001084,136091.40001544,267,225,259,1272,216216.00003342,2023
"97",9,97,1,5.4083,3,"Smartphone",25,40,9,1,50,4,1,60,5,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"98",9,98,2,3.6663,3,"Smartphone",20,30,8,1,70,6,1,80,5,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"99",9,99,3,3.6511,3,"Smartphone",15,30,8,3,50,4,3,80,5,"RH_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"100",9,100,4,3.6862,3,"Smartphone",15,30,8,1,60,5,1,70,4,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"101",9,101,5,6.9989,3,"Smartphone",25,20,7,3,50,5,3,60,5,"RH_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"102",9,102,6,5.2204,3,"Smartphone",15,20,7,2,60,5,2,70,3,"RH_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"103",9,103,7,4.0838,3,"Smartphone",20,30,7,3,60,4,3,80,4,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"104",9,104,8,4.347,3,"Smartphone",20,40,9,2,60,4,2,80,3,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"105",9,105,9,5.6331,3,"Smartphone",15,40,9,2,70,6,2,60,4,"RH_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"106",9,106,10,8.6339,3,"Smartphone",25,40,9,3,70,5,3,70,3,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"107",9,107,11,7.1861,3,"Smartphone",25,20,8,2,50,6,2,70,5,"RH_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"108",9,108,12,4.0857,3,"Smartphone",20,30,7,1,70,6,1,70,3,"Metro_label","WG","mobile",40834.19995692,34104.0000095,50429.99998148,69721.79997343,377,316,461,649,195089.99992133,1803
"109",10,109,1,5.795,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"110",10,110,2,5.3936,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Bus_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"111",10,111,3,5.1845,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"112",10,112,4,3.8489,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"113",10,113,5,2.7671,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"114",10,114,6,3.118,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"115",10,115,7,3.8981,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"116",10,116,8,3.6146,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"117",10,117,9,3.0832,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"118",10,118,10,2.4831,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"119",10,119,11,2.7165,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"120",10,120,12,3.6998,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Bus_label","WG","mobile",18964.80001828,16275.59998574,20529.60001106,96760.2000011,155,133,156,859,152530.20001618,1303
"121",11,121,1,9.4734,2,"Smartphone",15,20,8,3,70,4,3,60,4,"Bus_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"122",11,122,2,8.2488,2,"Smartphone",20,20,7,3,70,6,3,60,3,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"123",11,123,3,4.7145,2,"Smartphone",15,40,9,1,60,4,1,70,5,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"124",11,124,4,2.665,2,"Smartphone",25,30,8,2,70,4,2,80,4,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"125",11,125,5,4.8885,2,"Smartphone",25,20,9,2,60,4,2,70,4,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"126",11,126,6,6.8354,2,"Smartphone",20,30,9,2,50,5,2,60,3,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"127",11,127,7,2.9581,2,"Smartphone",25,40,8,3,60,6,3,70,3,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"128",11,128,8,3.6356,2,"Smartphone",15,30,7,3,60,4,3,80,5,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"129",11,129,9,5.7813,2,"Smartphone",20,40,8,1,50,5,1,80,3,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"130",11,130,10,3.7027,2,"Smartphone",15,40,7,1,50,6,1,70,5,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"131",11,131,11,3.4137,2,"Smartphone",25,20,7,2,70,5,2,80,5,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"132",11,132,12,4.8948,2,"Smartphone",25,30,9,1,70,6,1,60,4,"Metro_label","WG","mobile",28417.79997903,20272.80001583,19188.00002042,123367.79999653,260,190,173,1140,191246.40001181,1763
"133",12,133,1,16.8406,1,"Smartphone",20,20,7,2,70,4,2,70,4,"Bus_label","WG","mobile",75211.20004901,132348.60000936,88798.8000259,170429.40001374,678,1156,791,1490,466788.00009801,4115
"134",12,134,2,16.8994,1,"Smartphone",20,40,7,3,50,5,3,60,4,"Metro_label","WG","mobile",75211.20004901,132348.60000936,88798.8000259,170429.40001374,678,1156,791,1490,466788.00009801,4115
